ID,Title,URL,Raw Release Date,Releases Date
614,Nghị quyết 101/NQ-CP năm 2023 chấm dứt việc thí điểm thành lập Ban Quản lý Khu kinh tế Vân Đồn trực thuộc Ủy ban nhân dân tỉnh Quảng Ninh do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Thuong-mai/Nghi-quyet-101-NQ-CP-2023-cham-dut-thi-diem-thanh-lap-Ban-Quan-ly-Khu-kinh-te-Van-Don-572238.aspx,Ban hành: 11/07/2023,11/07/2023
615,"Nghị quyết 99/NQ-CP năm 2023 về Chương trình hành động thực hiện Kết luận 50-KL/TW về tiếp tục thực hiện Nghị quyết 18-NQ/TW về tiếp tục đổi mới, sắp xếp tổ chức bộ máy của hệ thống chính trị tinh gọn, hoạt động hiệu lực, hiệu quả do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-99-NQ-CP-2023-thuc-hien-Ket-luan-50-KL-TW-doi-moi-to-chuc-bo-may-572121.aspx,Ban hành: 10/07/2023,10/07/2023
616,Nghị quyết 98/NQ-CP về bố trí ngân sách trung ương năm 2023 cho Bộ Y tế để mua vắc xin cho Chương trình tiêm chủng mở rộng do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Tai-chinh-nha-nuoc/Nghi-quyet-98-NQ-CP-2023-bo-tri-ngan-sach-cho-Bo-Y-te-de-mua-vac-xin-cho-tiem-chung-mo-rong-572072.aspx,Ban hành: 10/07/2023,10/07/2023
617,Nghị quyết 97/NQ-CP về phiên họp Chính phủ thường kỳ tháng 6 năm 2023 và Hội nghị trực tuyến Chính phủ với địa phương,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-97-NQ-CP-2023-phien-hop-Chinh-phu-thuong-ky-thang-6-572245.aspx,Ban hành: 08/07/2023,08/07/2023
618,Nghị quyết 95/NQ-CP phiên họp chuyên đề về xây dựng pháp luật tháng 6 năm 2023 do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-95-NQ-CP-2023-phien-hop-chuyen-de-ve-xay-dung-phap-luat-thang-6-572018.aspx,Ban hành: 07/07/2023,07/07/2023
619,"Nghị quyết 93/NQ-CP năm 2023 về nâng cao hiệu quả hội nhập kinh tế quốc tế, thúc đẩy kinh tế phát triển nhanh và bền vững giai đoạn 2023-2030 do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Thuong-mai/Nghi-quyet-93-NQ-CP-2023-nang-cao-hieu-qua-hoi-nhap-kinh-te-quoc-te-2023-2030-571762.aspx,Ban hành: 05/07/2023,05/07/2023
620,"Nghị quyết 98/2023/QH15 về thí điểm cơ chế, chính sách đặc thù phát triển Thành phố Hồ Chí Minh do Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-98-2023-QH15-thi-diem-co-che-chinh-sach-dac-thu-phat-trien-Ho-Chi-Minh-571833.aspx,Ban hành: 24/06/2023,24/06/2023
621,"Nghị quyết 99/2023/QH15 giám sát chuyên đề về việc huy động, quản lý và sử dụng các nguồn lực phục vụ công tác phòng, chống dịch COVID-19; việc thực hiện chính sách, pháp luật về y tế cơ sở, y tế dự phòng do Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Lao-dong-Tien-luong/Nghi-quyet-99-2023-QH15-giam-sat-chuyen-de-huy-dong-nguon-luc-phong-chong-dich-COVID19-571990.aspx,Ban hành: 24/06/2023,24/06/2023
622,Nghị quyết 97/2023/QH15 phê chuẩn đề nghị của Chánh án Tòa án nhân dân tối cao về bổ nhiệm Thẩm phán Tòa án nhân dân tối do Quốc hội ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-97-2023-QH15-phe-chuan-de-nghi-bo-nhiem-Tham-phan-Toa-an-nhan-dan-toi-574106.aspx,Ban hành: 24/06/2023,24/06/2023
623,"Nghị quyết 100/2023/QH15 về hoạt động chất vấn tại Kỳ họp thứ 5, Quốc hội khóa XV",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-100-2023-QH15-hoat-dong-chat-van-tai-Ky-hop-thu-5-Quoc-hoi-khoa-XV-571985.aspx,Ban hành: 24/06/2023,24/06/2023
624,"Nghị quyết 101/2023/QH15 về kỳ họp thứ 5, Quốc hội khóa XV",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-101-2023-QH15-ky-hop-thu-5-Quoc-hoi-khoa-XV-571915.aspx,Ban hành: 24/06/2023,24/06/2023
625,"Nghị quyết 96/2023/QH15 về lấy phiếu tín nhiệm, bỏ phiếu tín nhiệm đối với người giữ chức vụ do Quốc hội, Hội đồng nhân dân bầu hoặc phê chuẩn",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-96-2023-QH15-lay-phieu-tin-nhiem-doi-voi-nguoi-giu-chuc-vu-do-Quoc-hoi-bau-hoac-phe-chuan-571989.aspx,Ban hành: 23/06/2023,23/06/2023
626,"Nghị quyết 93/2023/QH15 về phân bổ vốn Chương trình phục hồi và phát triển kinh tế - xã hội; phân bổ, điều chỉnh kế hoạch đầu tư công trung hạn vốn ngân sách trung ương giai đoạn 2021-2025 và phân bổ kế hoạch đầu tư vốn ngân sách trung ương năm 2023 của Chương trình mục tiêu quốc gia do Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Dau-tu/Nghi-quyet-93-2023-QH15-phan-bo-von-Chuong-trinh-phuc-hoi-va-phat-trien-kinh-te-xa-hoi-571988.aspx,Ban hành: 22/06/2023,22/06/2023
627,"Nghị quyết 95/2023/QH15 về thành lập Đoàn giám sát chuyên đề “Việc thực hiện chính sách, pháp luật về quản lý thị trường bất động sản và phát triển nhà ở xã hội từ năm 2015 đến hết năm 2023” do Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bat-dong-san/Nghi-quyet-95-2023-QH15-thanh-lap-Doan-giam-sat-quan-ly-thi-truong-bat-dong-san-2015-2023-571974.aspx,Ban hành: 22/06/2023,22/06/2023
628,"Nghị quyết 94/2023/QH15 về thành lập Đoàn giám sát chuyên đề “Việc thực hiện Nghị quyết 43/2022/QH15 về chính sách tài khóa, tiền tệ hỗ trợ Chương trình phục hồi, phát triển kinh tế - xã hội và các nghị quyết của Quốc hội về một số dự án quan trọng quốc gia đến hết năm 2023” do Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Thuong-mai/Nghi-quyet-94-2023-QH15-thanh-lap-Doan-giam-sat-chuyen-de-thuc-hien-Nghi-quyet-43-2022-QH15-571973.aspx,Ban hành: 22/06/2023,22/06/2023
629,Nghị quyết 92/2023/QH15 về chủ trương đầu tư Dự án đường giao thông từ Quốc lộ 27C đến đường tỉnh ĐT.656 tỉnh Khánh Hòa - kết nối với tỉnh Lâm Đồng và tỉnh Ninh Thuận do Quốc hội ban hành,https://thuvienphapluat.vn/van-ban/Dau-tu/Nghi-quyet-92-2023-QH15-chu-truong-dau-tu-Du-an-giao-thong-tu-Quoc-lo-27C-den-DT-656-Khanh-Hoa-571972.aspx,Ban hành: 20/06/2023,20/06/2023
630,Nghị quyết 91/2023/QH15 về phê chuẩn quyết toán ngân sách nhà nước năm 2021 do Quốc Hội ban hành,https://thuvienphapluat.vn/van-ban/Tai-chinh-nha-nuoc/Nghi-quyet-91-2023-QH15-phe-chuan-quyet-toan-ngan-sach-nha-nuoc-2021-571968.aspx,Ban hành: 19/06/2023,19/06/2023
631,"Nghị quyết 90/NQ-CP năm 2023 về Chương trình hành động thực hiện Nghị quyết 81/2023/QH15 về Quy hoạch tổng thể quốc gia thời kỳ 2021-2030, tầm nhìn đến năm 2050 và Kế hoạch thực hiện Quy hoạch tổng thể quốc gia thời kỳ 2021-2030, tầm nhìn đến năm 2050 do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Xay-dung-Do-thi/Nghi-quyet-90-NQ-CP-2023-thuc-hien-Nghi-quyet-81-2023-QH15-Quy-hoach-tong-the-quoc-gia-569867.aspx,Ban hành: 16/06/2023,16/06/2023
632,Nghị quyết 88/NQ-CP về phiên họp Chính phủ thường kỳ tháng 5 năm 2023 trực tuyến với địa phương,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-88-NQ-CP-2023-phien-hop-Chinh-phu-thuong-ky-thang-5-truc-tuyen-voi-dia-phuong-569143.aspx,Ban hành: 08/06/2023,08/06/2023
633,Nghị quyết 90/2023/QH15 về Chương trình giám sát của Quốc hội năm 2024,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-90-2023-QH15-Chuong-trinh-giam-sat-cua-Quoc-hoi-2024-570337.aspx,Ban hành: 08/06/2023,08/06/2023
634,"Nghị quyết 793/NQ-UBTVQH15 thực hiện Nghị quyết về Chương trình xây dựng luật, pháp lệnh 2024, điều chỉnh Chương trình xây dựng luật, pháp lệnh năm 2023 do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-793-NQ-UBTVQH15-2023-thuc-hien-Nghi-quyet-Chuong-trinh-xay-dung-luat-phap-lenh-2024-570338.aspx,Ban hành: 07/06/2023,07/06/2023
635,"Nghị quyết 87/NQ-CP năm 2023 về Chương trình hành động thực hiện Nghị quyết 31-NQ/TW về phương hướng, nhiệm vụ phát triển Thành phố Hồ Chí Minh đến năm 2030, tầm nhìn đến năm 2045 do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-87-NQ-CP-2023-thuc-hien-Nghi-quyet-31-NQ-TW-phat-trien-Ho-Chi-Minh-den-2030-568322.aspx,Ban hành: 02/06/2023,02/06/2023
636,"Nghị quyết 89/2023/QH15 về Chương trình xây dựng luật, pháp lệnh năm 2024, điều chỉnh Chương trình xây dựng luật, pháp lệnh năm 2023 do Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-89-2023-QH15-Chuong-trinh-xay-dung-luat-phap-lenh-2024-570339.aspx,Ban hành: 02/06/2023,02/06/2023
637,"Nghị quyết 85/NQ-CP năm 2023 về kết thúc thí điểm thực hiện thanh tra chuyên ngành an toàn thực phẩm tại huyện, quận, thị xã, thành phố của 09 tỉnh, thành phố trực thuộc trung ương do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-quyet-85-NQ-CP-2023-ket-thuc-thanh-tra-an-toan-thuc-pham-tai-tinh-truc-thuoc-trung-uong-567576.aspx,Ban hành: 25/05/2023,25/05/2023
638,"Nghị quyết 82/NQ-CP năm 2023 về nhiệm vụ, giải pháp chủ yếu đẩy nhanh phục hồi, tăng tốc phát triển du lịch hiệu quả, bền vững do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Van-hoa-Xa-hoi/Nghi-quyet-82-NQ-CP-2023-giai-phap-day-nhanh-phuc-hoi-tang-toc-phat-trien-du-lich-hieu-qua-ben-vung-566733.aspx,Ban hành: 18/05/2023,18/05/2023
639,Nghị quyết 77/NQ-CP năm 2023 Chương trình hành động thực hiện Nghị quyết 27-NQ/TW về tiếp tục xây dựng và hoàn thiện Nhà nước pháp quyền xã hội chủ nghĩa Việt Nam trong giai đoạn mới do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-77-NQ-CP-2023-thuc-hien-Nghi-quyet-27-NQ-TW-xay-dung-Nha-nuoc-phap-quyen-566049.aspx,Ban hành: 12/05/2023,12/05/2023
640,"Nghị quyết 76/NQ-CP năm 2023 về Dự thảo Nghị quyết của Quốc hội về thí điểm một số cơ chế, chính sách tháo gỡ vướng mắc quy định tại một số Luật liên quan tới đầu tư xây dựng công trình giao thông đường bộ do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Giao-thong-Van-tai/Nghi-quyet-76-NQ-CP-2023-Du-thao-Nghi-quyet-chinh-sach-thao-go-dau-tu-cong-trinh-giao-thong-565568.aspx,Ban hành: 08/05/2023,08/05/2023
641,Nghị quyết 74/NQ-CP về phiên họp Chính phủ thường kỳ tháng 4 năm 2023,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-74-NQ-CP-2023-phien-hop-Chinh-phu-thuong-ky-thang-4-565541.aspx,Ban hành: 07/05/2023,07/05/2023
642,Nghị quyết 73/NQ-CP năm 2023 về ủy quyền quyết định giá đất cụ thể do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bat-dong-san/Nghi-quyet-73-NQ-CP-2023-uy-quyen-quyet-dinh-gia-dat-cu-the-565380.aspx,Ban hành: 06/05/2023,06/05/2023
643,"Nghị quyết 71/NQ-CP năm 2023 về dự thảo Nghị quyết về thí điểm việc sử dụng kinh phí chi thường xuyên của ngân sách nhà nước để cải tạo, nâng cấp, mở rộng, xây dựng mới các hạng mục trong các cơ sở, công trình đã có do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Dau-tu/Nghi-quyet-71-NQ-CP-2023-du-thao-Nghi-quyet-kinh-phi-chi-thuong-xuyen-cai-tao-cong-trinh-da-co-565421.aspx,Ban hành: 06/05/2023,06/05/2023
644,Nghị quyết 72/NQ-CP năm 2023 dự thảo Nghị quyết về giảm thuế giá trị gia tăng do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Thue-Phi-Le-Phi/Nghi-quyet-72-NQ-CP-2023-du-thao-Nghi-quyet-giam-thue-gia-tri-gia-tang-567836.aspx,Ban hành: 06/05/2023,06/05/2023
645,Nghị quyết 65/NQ-CP năm 2023 về điều chỉnh thời điểm kết thúc thu hồi giá trị tạm ứng hợp đồng EPC dự án Nhà máy nhiệt điện Thái Bình 2 do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Thuong-mai/Nghi-quyet-65-NQ-CP-2023-dieu-chinh-thoi-diem-ket-thuc-hop-dong-EPC-Nha-may-nhiet-dien-Thai-Binh-2-564840.aspx,Ban hành: 28/04/2023,28/04/2023
646,Nghị quyết 60/NQ-CP năm 2023 phê duyệt Hiệp định về bảo hiểm xã hội giữa Việt Nam - Đại Hàn Dân Quốc do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bao-hiem/Nghi-quyet-60-NQ-CP-2023-phe-duyet-Hiep-dinh-ve-bao-hiem-xa-hoi-giua-Viet-Nam-Han-Quoc-564386.aspx,Ban hành: 24/04/2023,24/04/2023
647,"Nghị quyết 59/NQ-CP năm 2023 về giải pháp hỗ trợ tháo gỡ khó khăn cho khách hàng vay phục vụ nhu cầu đời sống, tiêu dùng do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Tien-te-Ngan-hang/Nghi-quyet-59-NQ-CP-2023-ho-tro-thao-go-kho-khan-cho-khach-hang-vay-phuc-vu-nhu-cau-doi-song-564274.aspx,Ban hành: 23/04/2023,23/04/2023
648,"Nghị quyết 58/NQ-CP năm 2023 về chính sách, giải pháp trọng tâm hỗ trợ doanh nghiệp chủ động thích ứng, phục hồi nhanh và phát triển bền vững đến năm 2025 do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Doanh-nghiep/Nghi-quyet-58-NQ-CP-2023-chinh-sach-ho-tro-doanh-nghiep-chu-dong-thich-ung-phat-trien-ben-vung-564277.aspx,Ban hành: 21/04/2023,21/04/2023
649,"Nghị quyết 55/NQ-CP năm 2023 về đề nghị xây dựng Nghị quyết về thí điểm việc sử dụng kinh phí chi thường xuyên của ngân sách nhà nước để cải tạo, nâng cấp, mở rộng, xây dựng mới các hạng mục trong các cơ sở, công trình đã có do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Tai-chinh-nha-nuoc/Nghi-quyet-55-NQ-CP-2023-xay-dung-Nghi-quyet-chi-ngan-sach-cai-tao-cac-hang-muc-co-so-da-co-564055.aspx,Ban hành: 20/04/2023,20/04/2023
650,Nghị quyết 52/NQ-CP phiên họp chuyên đề về xây dựng pháp luật tháng 04 năm 2023 do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-52-NQ-CP-2023-phien-hop-chuyen-de-xay-dung-phap-luat-thang-04-563298.aspx,Ban hành: 14/04/2023,14/04/2023
651,"Nghị quyết 53/NQ-CP năm 2023 thực hiện Nghị quyết 74/2022/QH15 về đẩy mạnh việc thực hiện chính sách, pháp luật về thực hành tiết kiệm, chống lãng phí do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Tai-chinh-nha-nuoc/Nghi-quyet-53-NQ-CP-2023-thuc-hien-Nghi-quyet-74-2022-QH15-thuc-hanh-tiet-kiem-563299.aspx,Ban hành: 14/04/2023,14/04/2023
652,Nghị quyết 51/NQ-CP năm 2023 phê duyệt Hiệp định Thương mại biên giới giữa Việt Nam - Campuchia do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Thuong-mai/Nghi-quyet-51-NQ-CP-2023-phe-duyet-Hiep-dinh-Thuong-mai-bien-gioi-giua-Viet-Nam-Campuchia-606020.aspx,Ban hành: 11/04/2023,11/04/2023
653,Nghị quyết 50/NQ-CP Hội nghị Chính phủ với địa phương và Phiên họp Chính phủ thường kỳ tháng 3 năm 2023,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-50-NQ-CP-2023-Phien-hop-Chinh-phu-thuong-ky-thang-3-562395.aspx,Ban hành: 08/04/2023,08/04/2023
654,"Nghị quyết 48/NQ-CP năm 2023 phê duyệt Chiến lược khai thác, sử dụng bền vững tài nguyên, bảo vệ môi trường biển và hải đảo đến năm 2030, tầm nhìn đến năm 2050 do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Tai-nguyen-Moi-truong/Nghi-quyet-48-NQ-CP-2023-khai-thac-su-dung-ben-vung-tai-nguyen-bao-ve-moi-truong-bien-va-hai-dao-561680.aspx,Ban hành: 03/04/2023,03/04/2023
655,Nghị quyết 47/NQ-CP năm 2023 thí điểm về tháo gỡ khó khăn cấp phép khai thác các mỏ đất đắp phục vụ dự án cao tốc Bắc - Nam đoạn Vĩnh Hảo - Phan Thiết do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Giao-thong-Van-tai/Nghi-quyet-47-NQ-CP-2023-cap-phep-khai-thac-cac-mo-dat-dap-phuc-vu-du-an-cao-toc-Bac-Nam-561504.aspx,Ban hành: 01/04/2023,01/04/2023
656,Nghị quyết 46/NQ-CP phiên họp chuyên đề về xây dựng pháp luật tháng 3 năm 2023 do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-46-NQ-CP-2023-phien-hop-chuyen-de-xay-dung-phap-luat-thang-3-561503.aspx,Ban hành: 31/03/2023,31/03/2023
657,Nghị quyết 45/NQ-CP năm 2023 Chương trình hành động tiếp tục thực hiện Nghị quyết 10-NQ/TW về phát triển kinh tế tư nhân trở thành một động lực quan trọng của nền kinh tế thị trường định hướng xã hội chủ nghĩa do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Doanh-nghiep/Nghi-quyet-45-NQ-CP-2023-thuc-hien-Nghi-quyet-10-NQ-TW-phat-trien-kinh-te-tu-nhan-561391.aspx,Ban hành: 31/03/2023,31/03/2023
658,Nghị quyết 41/NQ-CP năm 2023 về bố trí vốn đối ứng của Dự án xây dựng đường cao tốc Bến Lức - Long Thành do Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/Dau-tu/Nghi-quyet-41-NQ-CP-2023-bo-tri-von-doi-ung-cua-Du-an-duong-cao-toc-Ben-Luc-Long-Thanh-561135.aspx,Ban hành: 30/03/2023,30/03/2023
659,"Nghị quyết 757/NQ-UBTVQH15 năm 2023 về Quy chế Bảo vệ bí mật nhà nước trong hoạt động của Quốc hội, Ủy ban Thường vụ Quốc hội, Tổng Thư ký Quốc hội, Hội đồng Dân tộc, các Ủy ban của Quốc hội, Văn phòng Quốc hội, các cơ quan thuộc Ủy ban Thường vụ Quốc hội",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-757-NQ-UBTVQH15-2023-Quy-che-Bao-ve-bi-mat-nha-nuoc-hoat-dong-Quoc-hoi-561360.aspx,Ban hành: 28/03/2023,28/03/2023
660,Nghị quyết 755/NQ-UBTVQH15 năm 2023 về hoạt động chất vấn tại Phiên họp thứ 21 của Ủy ban Thường vụ Quốc hội khóa XV,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-755-NQ-UBTVQH15-2023-hoat-dong-chat-van-Phien-hop-thu-21-Uy-ban-Thuong-vu-Quoc-hoi-561363.aspx,Ban hành: 27/03/2023,27/03/2023
661,"Nghị quyết 40/NQ-CP năm 2023 phê duyệt Chiến lược phát triển ngành Đo đạc và Bản đồ Việt Nam và xây dựng hạ tầng dữ liệu không gian địa lý quốc gia đến năm 2030, tầm nhìn đến năm 2045 do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bat-dong-san/Nghi-quyet-40-NQ-CP-2023-Chien-luoc-phat-trien-nganh-Do-dac-Ban-do-den-2045-560634.aspx,Ban hành: 27/03/2023,27/03/2023
662,"Nghị quyết 38/NQ-CP năm 2023 về Đề nghị xây dựng Nghị quyết về thí điểm một số cơ chế, chính sách đặc thù phát triển Thành phố Hồ Chí Minh do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-38-NQ-CP-2023-xay-dung-Nghi-quyet-thi-diem-chinh-sach-dac-thu-phat-trien-Ho-Chi-Minh-560155.aspx,Ban hành: 20/03/2023,20/03/2023
663,"Nghị quyết 37/NQ-CP năm 2023 về Chương trình hành động thực hiện Nghị quyết 18-NQ/TW về “Tiếp tục đổi mới, hoàn thiện thể chế, chính sách, nâng cao hiệu lực, hiệu quả quản lý và sử dụng đất, tạo động lực đưa nước ta trở thành nước phát triển có thu nhập cao” do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bat-dong-san/Nghi-quyet-37-NQ-CP-2023-thuc-hien-Nghi-quyet-18-NQ-TW-nang-cao-hieu-qua-quan-ly-su-dung-dat-559797.aspx,Ban hành: 17/03/2023,17/03/2023
664,"Nghị quyết 33/2023/UBTVQH15 về điều chỉnh Chương trình xây dựng luật, pháp lệnh năm 2023 do Ủy ban Thường vụ Quốc hội ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-quyet-33-2023-UBTVQH15-dieu-chinh-Chuong-trinh-xay-dung-luat-phap-lenh-560205.aspx,Ban hành: 17/03/2023,17/03/2023
665,"Nghị quyết 33/NQ-CP năm 2023 về giải pháp tháo gỡ và thúc đẩy thị trường bất động sản phát triển an toàn, lành mạnh, bền vững do Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Bat-dong-san/Nghi-quyet-33-NQ-CP-2023-giai-phap-thao-go-thuc-day-thi-truong-bat-dong-san-phat-trien-559083.aspx,Ban hành: 11/03/2023,11/03/2023
